,win,home_team_api_id,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,away_team_api_id,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA
147,0,4087,53,44,52,52,64,47,56,50,9837,53,44,52,52,64,47,56,50,2.0,3.1,4.0,2.0,3.2,4.0,2.0,3.2,3.75,2.05,3.2,3.8
148,1,4087,53,44,52,52,64,47,56,50,9851,53,44,52,52,64,47,56,50,2.5,3.1,2.0,2.55,3.1,2.85,2.5,3.2,2.75,2.5,3.2,2.8
149,1,4087,53,44,52,52,64,47,56,50,10242,53,44,52,52,64,47,56,50,1.83,3.4,4.0,1.85,3.25,4.5,1.8,3.4,4.35,1.83,3.4,4.5
150,-1,4087,53,44,52,52,64,47,56,50,9847,53,44,52,52,64,47,56,50,4.75,3.75,1.0,5.0,3.6,1.7,5.3,3.5,1.65,5.0,3.75,1.66
151,0,4087,53,44,52,52,64,47,56,50,8481,53,44,52,52,64,47,56,50,2.1,3.2,3.0,2.0,3.2,3.9,1.9,3.35,3.9,2.1,3.25,3.5
152,1,4087,53,44,52,52,64,47,56,50,9831,53,44,52,52,64,47,56,50,2.55,3.1,2.0,2.8,2.9,2.7,2.6,3.2,2.6,2.9,3.1,2.5
153,0,4087,53,44,52,52,64,47,56,50,9853,53,44,52,52,64,47,56,50,3.6,3.2,2.0,3.7,3.1,2.1,3.2,3.2,2.2,3.4,3.25,2.2
154,-1,4087,53,44,52,52,64,47,56,50,8639,53,44,52,52,64,47,56,50,3.6,3.2,2.0,3.4,3.2,2.15,3.45,3.15,2.1,3.5,3.2,2.15
155,1,4087,53,44,52,52,64,47,56,50,7794,53,44,52,52,64,47,56,50,2.3,3.2,3.0,2.2,3.25,3.25,2.1,3.1,3.3,2.25,3.1,2.88
156,-1,4087,53,44,52,52,64,47,56,50,9827,53,44,52,52,64,47,56,50,2.75,3.2,2.0,2.8,3.1,2.55,2.8,3.1,2.4,2.5,3.2,2.5
157,0,4087,53,44,52,52,64,47,56,50,8689,53,44,52,52,64,47,56,50,2.5,3.1,2.0,2.5,3.1,2.85,2.5,3.1,2.7,2.5,3.0,3.0
158,-1,4087,53,44,52,52,64,47,56,50,9941,53,44,52,52,64,47,56,50,2.63,3.1,2.0,2.65,3.0,2.75,2.5,3.1,2.8,2.62,3.1,2.8
159,1,4087,53,44,52,52,64,47,56,50,9873,53,44,52,52,64,47,56,50,1.67,3.75,5.0,1.6,3.75,5.5,1.6,3.6,5.0,1.73,3.5,5.0
160,-1,4087,58,56,52,61,51,47,43,50,9829,58,56,52,61,51,47,43,50,4.2,3.1,2.0,3.9,3.1,2.05,3.5,3.1,2.1,4.1,3.1,2.0
161,1,4087,58,56,52,61,51,47,43,50,8550,58,56,52,61,51,47,43,50,2.38,3.1,3.0,2.4,3.0,3.1,2.3,3.1,3.1,2.37,3.1,3.1
162,1,4087,58,56,52,61,51,47,43,50,9831,58,56,52,61,51,47,43,50,2.4,3.1,3.0,2.5,3.0,2.95,2.5,3.15,2.75,2.5,3.0,3.0
163,1,4087,58,56,52,61,51,47,43,50,8588,58,56,52,61,51,47,43,50,2.1,3.25,3.0,2.25,3.3,3.4,2.3,3.1,3.1,2.2,3.2,3.4
164,0,4087,58,56,52,61,51,47,43,50,9851,58,56,52,61,51,47,43,50,2.7,3.1,2.0,2.75,3.2,2.8,2.5,3.1,2.8,2.6,3.2,2.7
165,1,4087,58,56,52,61,51,47,43,50,9941,58,56,52,61,51,47,43,50,2.5,3.2,2.0,2.6,3.0,2.85,2.6,3.2,2.6,2.5,3.1,2.9
166,-1,4087,58,56,52,61,51,47,43,50,8592,58,56,52,61,51,47,43,50,3.8,3.1,2.0,3.2,3.2,2.25,3.45,3.15,2.1,3.5,3.1,2.2
167,-1,4087,58,56,52,61,51,47,43,50,9830,58,56,52,61,51,47,43,50,2.5,3.2,2.0,2.75,3.1,2.85,2.5,3.15,2.75,2.6,3.1,2.8
168,-1,4087,58,56,52,61,51,47,43,50,9853,58,56,52,61,51,47,43,50,4.2,3.5,1.0,4.0,3.4,1.91,3.8,3.45,1.9,4.2,3.4,1.91
169,-1,4087,58,56,52,61,51,47,43,50,7819,58,56,52,61,51,47,43,50,2.38,3.2,3.0,2.5,3.2,3.1,2.3,3.1,3.1,2.3,3.1,3.2
170,-1,4087,58,56,52,61,51,47,43,50,9827,58,56,52,61,51,47,43,50,2.9,3.1,2.0,2.8,3.1,2.7,2.6,3.2,2.6,2.75,3.1,2.62
171,1,4087,58,56,52,61,51,47,43,50,9747,58,56,52,61,51,47,43,50,2.2,3.1,3.0,2.25,3.0,3.4,2.2,3.1,3.3,2.2,3.1,3.5
172,-1,4087,58,56,52,61,51,47,43,50,9837,58,56,52,61,51,47,43,50,2.1,3.3,3.0,2.15,3.25,3.4,2.1,3.15,3.45,2.1,3.2,3.6
173,-1,4087,58,56,52,61,51,47,43,50,7794,58,56,52,61,51,47,43,50,2.0,3.2,4.0,2.1,3.1,3.7,2.1,3.0,3.6,2.05,3.2,3.75
174,-1,4087,58,56,52,61,51,47,43,50,9748,58,56,52,61,51,47,43,50,3.5,3.3,2.0,3.3,3.1,2.25,3.2,3.1,2.25,3.4,3.2,2.2
175,0,4087,58,56,52,61,51,47,43,50,9847,58,56,52,61,51,47,43,50,9.0,4.6,1.0,9.0,4.75,1.4,7.5,4.6,1.37,9.0,4.5,1.36
176,-1,4087,58,56,52,61,51,47,43,50,8639,58,56,52,61,51,47,43,50,3.25,3.1,2.0,2.95,3.0,2.5,2.9,3.15,2.4,3.0,3.0,2.5
177,1,4087,58,56,52,61,51,47,43,50,8689,58,56,52,61,51,47,43,50,2.63,3.25,2.0,2.65,3.1,2.7,2.4,3.15,2.9,2.45,3.2,2.9
178,1,4087,58,56,52,61,51,47,43,50,10249,58,56,52,61,51,47,43,50,3.0,3.1,2.0,2.9,2.9,2.6,2.7,3.0,2.7,2.8,3.1,2.6
179,0,4170,45,30,35,55,60,70,60,70,8583,45,30,35,55,60,70,60,70,2.5,2.9,3.0,2.5,3.0,2.7,2.3,3.1,3.1,2.25,2.88,3.0
180,-1,4170,45,30,35,55,60,70,60,70,9853,45,30,35,55,60,70,60,70,2.75,3.0,2.0,2.65,3.1,2.65,2.4,3.2,2.7,2.5,2.9,2.6
181,0,4170,45,30,35,55,60,70,60,70,9831,45,30,35,55,60,70,60,70,2.75,3.1,2.0,2.45,3.1,2.85,2.4,3.05,2.8,2.5,2.9,2.6
182,-1,4170,45,30,35,55,60,70,60,70,8592,45,30,35,55,60,70,60,70,6.5,4.0,1.0,6.85,4.05,1.45,6.5,3.9,1.45,6.0,3.75,1.44
183,-1,4170,45,30,35,55,60,70,60,70,9829,45,30,35,55,60,70,60,70,4.33,3.0,2.0,3.9,3.1,2.0,3.4,3.25,2.1,3.5,3.0,2.0
184,-1,4170,45,30,35,55,60,70,60,70,9827,45,30,35,55,60,70,60,70,5.5,3.5,1.0,5.5,3.4,1.6,5.0,3.4,1.7,5.0,3.1,1.67
185,-1,4170,45,30,35,55,60,70,60,70,8481,45,30,35,55,60,70,60,70,3.0,2.9,2.0,2.65,3.1,2.65,2.7,3.0,2.6,2.62,2.9,2.5
186,1,4170,45,30,35,55,60,70,60,70,8689,45,30,35,55,60,70,60,70,3.1,3.0,2.0,2.9,3.1,2.4,2.8,3.1,2.5,2.8,3.0,2.3
187,1,4170,45,30,35,55,60,70,60,70,8588,45,30,35,55,60,70,60,70,2.88,3.1,2.0,2.65,3.1,2.65,2.9,3.1,2.45,2.6,3.0,2.5
188,0,4170,45,30,35,55,60,70,60,70,9874,45,30,35,55,60,70,60,70,3.0,3.0,2.0,3.2,3.0,2.3,2.85,3.0,2.55,2.88,3.0,2.25
189,1,4170,45,30,35,55,60,70,60,70,9855,45,30,35,55,60,70,60,70,2.38,3.0,3.0,2.45,2.95,2.8,2.3,3.0,3.2,2.38,2.75,3.0
190,-1,4170,45,30,35,55,60,70,60,70,9873,45,30,35,55,60,70,60,70,3.0,3.1,2.0,2.9,3.0,2.5,2.6,3.0,2.7,2.8,3.0,2.3
191,-1,4170,45,30,35,55,60,70,60,70,10249,45,30,35,55,60,70,60,70,3.75,3.0,2.0,3.9,3.2,1.95,3.3,3.1,2.2,3.2,3.0,2.1
192,-1,4170,45,30,35,55,60,70,60,70,8682,45,30,35,55,60,70,60,70,2.4,3.1,3.0,2.35,3.1,3.0,2.3,3.2,3.0,2.4,3.0,2.7
193,0,4170,45,30,35,55,60,70,60,70,9748,45,30,35,55,60,70,60,70,7.5,4.2,1.0,7.25,4.3,1.4,7.0,4.0,1.45,7.0,3.75,1.4
194,0,4170,45,30,35,55,60,70,60,70,9941,45,30,35,55,60,70,60,70,2.9,3.0,2.0,2.75,3.05,2.55,2.6,3.1,2.65,2.6,3.0,2.5
195,-1,4170,45,30,35,55,60,70,60,70,8639,45,30,35,55,60,70,60,70,3.75,3.1,2.0,3.35,3.0,2.1,3.3,3.1,2.2,3.2,3.0,2.1
196,-1,4170,45,30,35,55,60,70,60,70,9847,45,30,35,55,60,70,60,70,5.0,3.3,1.0,4.8,3.3,1.75,4.3,3.4,1.8,4.5,3.1,1.73
197,1,4170,45,30,35,55,60,70,60,70,9851,45,30,35,55,60,70,60,70,3.25,3.1,2.0,2.85,3.5,2.25,2.9,3.0,2.4,3.0,2.88,2.25
198,0,6269,55,50,50,50,50,35,45,50,8551,55,50,50,50,50,35,45,50,2.4,3.2,3.0,2.4,3.15,2.95,2.3,3.1,2.9,2.4,3.2,2.9
199,0,6269,55,50,50,50,50,35,45,50,8524,55,50,50,50,50,35,45,50,2.6,3.2,2.0,2.6,3.1,2.75,2.5,3.1,2.7,2.5,3.1,2.75
200,0,6269,55,50,50,50,50,35,45,50,10233,55,50,50,50,50,35,45,50,2.6,3.3,2.0,2.6,3.25,2.65,2.4,3.2,2.7,2.62,3.2,2.7
201,1,6269,55,50,50,50,50,35,45,50,8543,55,50,50,50,50,35,45,50,5.0,3.5,1.0,4.85,3.6,1.7,4.3,3.4,1.75,4.33,3.4,1.85
202,0,6269,55,50,50,50,50,35,45,50,8529,55,50,50,50,50,35,45,50,2.8,3.1,2.0,2.8,3.2,2.5,0.0,0.0,0.0,2.5,3.1,2.75
203,-1,6269,55,50,50,50,50,35,45,50,8533,55,50,50,50,50,35,45,50,2.63,3.1,2.0,2.65,3.1,2.7,2.5,3.2,2.6,2.5,3.2,2.8
204,-1,6269,55,50,50,50,50,35,45,50,8564,55,50,50,50,50,35,45,50,8.5,4.33,1.0,8.25,4.0,1.43,6.5,3.9,1.45,8.0,4.0,1.44
205,-1,6269,55,50,50,50,50,35,45,50,9885,55,50,50,50,50,35,45,50,12.0,5.5,1.0,11.0,5.25,1.27,10.0,5.0,1.25,11.0,5.0,1.29
206,1,6269,55,50,50,50,50,35,45,50,9880,55,50,50,50,50,35,45,50,2.0,3.3,3.0,2.05,3.25,3.65,1.9,3.2,3.8,1.9,3.4,3.75
207,-1,6269,55,50,50,50,50,35,45,50,9857,55,50,50,50,50,35,45,50,2.0,3.3,3.0,2.1,3.2,3.55,2.1,3.2,3.2,2.1,3.2,3.5
208,-1,6269,55,50,50,50,50,35,45,50,8535,55,50,50,50,50,35,45,50,2.9,3.1,2.0,3.0,3.1,2.4,2.55,3.2,2.55,2.75,3.1,2.5
209,1,6269,55,50,50,50,50,35,45,50,8636,55,50,50,50,50,35,45,50,6.0,3.6,1.0,5.75,3.6,1.62,4.4,3.5,1.7,5.5,3.5,1.67
210,1,6269,55,50,50,50,50,35,45,50,10167,55,50,50,50,50,35,45,50,2.5,3.1,2.0,2.6,3.05,2.8,2.4,3.2,2.7,2.5,3.2,2.7
211,0,6269,55,50,50,50,50,35,45,50,8530,55,50,50,50,50,35,45,50,2.3,3.2,3.0,2.3,3.2,3.1,2.2,3.1,3.1,2.25,3.2,3.2
212,-1,6269,55,50,50,50,50,35,45,50,8686,55,50,50,50,50,35,45,50,4.0,3.4,1.0,3.7,3.3,2.0,3.3,3.3,2.0,3.8,3.3,1.95
213,0,6269,55,50,50,50,50,35,45,50,8540,55,50,50,50,50,35,45,50,2.38,3.0,3.0,2.25,3.2,3.2,2.4,3.2,2.7,2.3,3.25,3.0
214,0,6269,55,50,50,50,50,35,45,50,9875,55,50,50,50,50,35,45,50,4.0,3.4,1.0,4.1,3.4,1.95,3.4,3.2,2.0,4.0,3.4,1.91
215,0,6269,55,50,50,50,50,35,45,50,9888,55,50,50,50,50,35,45,50,2.38,3.1,3.0,2.35,3.2,3.0,2.15,3.2,3.1,2.3,3.2,3.1
216,-1,6351,50,55,50,55,55,50,50,55,10001,50,55,50,55,55,50,50,55,3.1,3.4,2.0,3.2,3.2,2.1,2.5,3.1,2.4,2.62,3.2,2.3
217,1,6351,50,55,50,55,55,50,50,55,8571,50,55,50,55,55,50,50,55,2.9,3.3,2.0,2.65,3.15,2.45,2.5,3.2,2.4,2.6,3.25,2.3
218,-1,6351,50,55,50,55,55,50,50,55,8203,50,55,50,55,55,50,50,55,2.4,3.4,2.0,2.3,3.25,2.7,2.55,3.2,2.45,0.0,0.0,0.0
219,0,6351,50,55,50,55,55,50,50,55,8635,50,55,50,55,55,50,50,55,6.0,4.0,1.0,5.5,3.6,1.55,5.0,3.7,1.5,5.5,4.0,1.44
220,0,6351,50,55,50,55,55,50,50,55,9984,50,55,50,55,55,50,50,55,2.5,3.2,2.0,2.55,3.3,2.45,2.5,3.2,2.5,2.3,3.3,2.6
221,-1,6351,50,55,50,55,55,50,50,55,9991,50,55,50,55,55,50,50,55,3.6,3.5,2.0,3.8,3.35,1.85,3.1,3.3,2.0,3.4,3.25,1.91
222,-1,6351,50,55,50,55,55,50,50,55,9987,50,55,50,55,55,50,50,55,5.25,3.6,1.0,5.0,3.8,1.57,4.3,3.4,1.65,4.5,3.5,1.62
223,1,6351,50,55,50,55,55,50,50,55,9986,50,55,50,55,55,50,50,55,1.91,3.4,4.0,1.88,3.3,3.75,1.85,3.3,3.5,1.83,3.3,3.6
224,1,6351,50,55,50,55,55,50,50,55,9997,50,55,50,55,55,50,50,55,3.25,3.25,2.0,3.2,3.3,2.05,2.85,3.3,2.1,3.0,3.2,2.1
225,0,6351,50,55,50,55,55,50,50,55,9989,50,55,50,55,55,50,50,55,2.38,3.3,2.0,2.4,3.15,2.7,2.5,3.2,2.5,2.5,3.2,2.5
226,-1,6351,50,55,50,55,55,50,50,55,9985,50,55,50,55,55,50,50,55,4.5,3.5,1.0,4.5,3.4,1.7,4.4,3.5,1.6,4.0,3.2,1.8
227,-1,6351,50,55,50,55,55,50,50,55,8342,50,55,50,55,55,50,50,55,4.75,3.6,1.0,4.5,3.5,1.65,4.0,3.3,1.7,3.75,3.5,1.73
228,-1,6351,50,55,50,55,55,50,50,55,10000,50,55,50,55,55,50,50,55,2.7,3.1,2.0,2.65,3.15,2.45,2.4,3.2,2.5,2.5,3.2,2.5
229,-1,6351,50,55,50,55,55,50,50,55,9994,50,55,50,55,55,50,50,55,3.5,3.3,2.0,3.2,3.2,2.1,3.1,3.2,2.0,2.88,3.3,2.1
230,-1,6351,50,55,50,55,55,50,50,55,9993,50,55,50,55,55,50,50,55,3.0,3.4,2.0,2.85,3.2,2.3,2.65,3.1,2.3,2.6,3.2,2.38
231,1,6403,50,39,52,53,52,36,39,64,9764,50,39,52,53,52,36,39,64,1.73,3.5,5.0,1.7,3.4,5.0,1.65,3.3,4.9,1.7,3.5,5.0
232,0,6403,50,39,52,53,52,36,39,64,10211,50,39,52,53,52,36,39,64,1.57,4.0,5.0,1.6,3.5,6.0,1.5,3.5,6.3,1.57,3.5,6.0
233,1,6403,50,39,52,53,52,36,39,64,7841,50,39,52,53,52,36,39,64,2.05,3.4,3.0,2.05,3.1,3.7,2.1,3.1,3.2,2.1,3.2,3.4
234,0,6403,50,39,52,53,52,36,39,64,2033,50,39,52,53,52,36,39,64,1.95,3.5,3.0,2.0,3.1,3.9,2.0,2.9,3.7,1.91,3.2,3.4
235,0,6403,50,39,52,53,52,36,39,64,10212,50,39,52,53,52,36,39,64,2.25,3.25,3.0,2.15,3.1,3.4,2.2,3.0,3.1,2.2,3.0,3.0
236,1,6403,50,39,52,53,52,36,39,64,7844,50,39,52,53,52,36,39,64,2.1,3.3,3.0,2.15,3.2,3.3,2.1,3.05,3.25,2.1,3.0,3.2
237,1,6403,50,39,52,53,52,36,39,64,10215,50,39,52,53,52,36,39,64,2.0,3.3,3.0,2.0,3.1,3.9,1.85,3.2,3.9,1.91,3.2,3.6
238,1,6403,50,39,52,53,52,36,39,64,7842,50,39,52,53,52,36,39,64,2.05,3.25,3.0,1.95,3.1,4.1,2.0,3.1,3.4,1.95,3.2,3.3
239,0,6403,50,39,52,53,52,36,39,64,10214,50,39,52,53,52,36,39,64,2.1,3.3,3.0,2.05,3.25,3.5,2.0,3.1,3.5,2.0,3.2,3.25
240,1,6403,50,39,52,53,52,36,39,64,10238,50,39,52,53,52,36,39,64,1.62,3.6,6.0,1.62,3.4,6.0,1.65,3.3,4.9,1.61,3.5,5.0
241,-1,6403,50,39,52,53,52,36,39,64,9772,50,39,52,53,52,36,39,64,7.5,4.2,1.0,6.25,3.9,1.5,7.5,3.7,1.4,6.0,3.8,1.44
242,-1,6403,50,39,52,53,52,36,39,64,9773,50,39,52,53,52,36,39,64,9.0,5.5,1.0,9.5,5.5,1.26,11.0,4.8,1.22,9.5,5.5,1.25
243,1,6403,50,39,52,53,52,36,39,64,10264,50,39,52,53,52,36,39,64,4.0,3.4,1.0,3.9,3.2,1.95,4.0,3.0,1.9,3.8,3.25,1.83
244,1,6403,50,39,52,53,52,36,39,64,9768,50,39,52,53,52,36,39,64,2.5,3.2,2.0,2.35,3.1,3.0,2.3,3.0,2.9,2.37,3.2,2.7
245,0,6403,50,39,52,53,52,36,39,64,8348,50,39,52,53,52,36,39,64,2.1,3.2,3.0,2.1,3.1,3.6,2.2,3.0,3.1,2.1,3.0,3.2
246,-1,6403,38,39,52,53,52,36,39,64,9773,38,39,52,53,52,36,39,64,12.0,5.5,1.0,10.5,5.25,1.26,9.0,4.6,1.27,12.0,5.0,1.25
247,-1,6403,38,39,52,53,52,36,39,64,10215,38,39,52,53,52,36,39,64,1.62,3.6,6.0,1.6,3.7,5.5,1.6,3.6,4.8,1.61,3.3,5.75
248,-1,6403,38,39,52,53,52,36,39,64,9768,38,39,52,53,52,36,39,64,5.5,3.5,1.0,4.6,3.6,1.72,4.5,3.5,1.65,4.8,3.5,1.66
249,-1,6403,38,39,52,53,52,36,39,64,10214,38,39,52,53,52,36,39,64,2.3,3.25,3.0,2.3,3.25,3.0,2.2,3.1,3.0,2.35,3.0,2.9
250,0,6403,38,39,52,53,52,36,39,64,10238,38,39,52,53,52,36,39,64,1.85,3.4,4.0,1.83,3.3,4.25,1.8,3.2,4.0,1.85,3.3,4.0
251,1,6403,38,39,52,53,52,36,39,64,158085,38,39,52,53,52,36,39,64,2.1,3.2,3.0,2.0,3.3,3.6,2.0,3.2,3.3,2.1,3.0,3.4
252,-1,6403,38,39,52,53,52,36,39,64,7844,38,39,52,53,52,36,39,64,2.25,3.2,3.0,2.2,3.2,3.2,2.0,3.2,3.3,2.15,3.0,3.3
253,0,6403,38,39,52,53,52,36,39,64,7841,38,39,52,53,52,36,39,64,2.2,3.1,3.0,2.2,3.2,3.2,2.2,3.1,3.0,2.15,3.0,3.3
254,-1,6403,38,39,52,53,52,36,39,64,7842,38,39,52,53,52,36,39,64,3.0,3.25,2.0,2.95,3.2,2.35,2.8,3.1,2.3,2.9,2.9,2.4
255,1,6403,38,39,52,53,52,36,39,64,9807,38,39,52,53,52,36,39,64,2.05,3.3,3.0,2.05,3.3,3.4,2.2,3.1,3.0,2.05,3.1,3.4
256,-1,6403,38,39,52,53,52,36,39,64,10264,38,39,52,53,52,36,39,64,3.6,3.25,2.0,3.6,3.1,2.1,3.1,3.0,2.2,3.9,3.1,1.91
257,1,6403,38,39,52,53,52,36,39,64,2033,38,39,52,53,52,36,39,64,1.6,3.6,6.0,1.62,3.6,5.5,1.6,3.6,4.8,1.61,3.3,5.75
258,-1,6403,38,39,52,53,52,36,39,64,9764,38,39,52,53,52,36,39,64,1.75,3.5,4.0,1.75,3.4,4.6,1.8,3.2,4.0,1.72,3.2,4.8
259,1,6403,38,39,52,53,52,36,39,64,10212,38,39,52,53,52,36,39,64,2.5,3.25,2.0,2.45,3.2,2.8,2.4,3.1,2.7,2.45,3.0,2.75
260,-1,6403,38,39,52,53,52,36,39,64,9772,38,39,52,53,52,36,39,64,9.5,4.5,1.0,7.0,4.33,1.42,7.5,4.2,1.35,8.5,4.25,1.36
261,1,6403,30,30,50,60,60,30,30,30,10238,30,30,50,60,60,30,30,30,1.83,3.4,4.0,1.9,3.1,3.95,1.9,3.0,4.0,1.67,3.1,5.0
262,1,6403,30,30,50,60,60,30,30,30,10215,30,30,50,60,60,30,30,30,2.38,3.0,3.0,2.5,2.9,2.8,2.2,2.9,3.2,2.25,3.0,3.0
263,-1,6403,30,30,50,60,60,30,30,30,10264,30,30,50,60,60,30,30,30,4.2,3.3,1.0,4.2,3.1,1.85,3.6,3.0,2.0,3.4,3.25,1.91
264,0,6403,30,30,50,60,60,30,30,30,6421,30,30,50,60,60,30,30,30,2.0,3.1,3.0,1.95,3.1,3.75,1.9,3.1,3.8,2.0,3.0,3.4
265,1,6403,30,30,50,60,60,30,30,30,10214,30,30,50,60,60,30,30,30,2.75,3.0,2.0,2.6,3.0,2.6,2.7,3.0,2.5,2.5,3.1,2.5
266,-1,6403,30,30,50,60,60,30,30,30,9771,30,30,50,60,60,30,30,30,2.1,3.25,3.0,2.25,2.9,3.2,2.1,3.0,3.3,2.1,3.0,3.2
267,0,6403,30,30,50,60,60,30,30,30,9807,30,30,50,60,60,30,30,30,1.62,3.4,5.0,1.65,3.4,5.0,1.7,3.3,4.5,1.57,3.25,5.5
268,-1,6403,30,30,50,60,60,30,30,30,9809,30,30,50,60,60,30,30,30,1.91,3.25,3.0,1.9,3.25,3.7,1.9,3.1,3.8,1.91,3.2,3.5
269,0,6403,30,30,50,60,60,30,30,30,7844,30,30,50,60,60,30,30,30,2.63,3.0,2.0,2.4,2.9,2.95,2.4,2.9,2.9,2.2,3.2,2.8
270,1,6403,30,30,50,60,60,30,30,30,10212,30,30,50,60,60,30,30,30,2.25,3.1,3.0,2.2,3.0,3.1,2.2,2.8,3.3,1.91,3.2,3.5
271,0,6403,30,30,50,60,60,30,30,30,2033,30,30,50,60,60,30,30,30,2.1,3.2,3.0,2.0,3.15,3.5,1.9,3.0,4.0,1.91,3.2,3.5
272,0,6403,30,30,50,60,60,30,30,30,9773,30,30,50,60,60,30,30,30,8.0,4.0,1.0,7.25,3.65,1.45,6.3,3.5,1.5,6.5,3.6,1.44
273,0,6403,30,30,50,60,60,30,30,30,7841,30,30,50,60,60,30,30,30,2.1,3.2,3.0,2.1,2.8,3.7,2.2,3.0,3.1,2.1,3.2,3.0
274,-1,6403,30,30,50,60,60,30,30,30,9772,30,30,50,60,60,30,30,30,7.0,3.7,1.0,7.5,3.9,1.4,6.3,3.5,1.5,7.0,4.0,1.36
275,0,6403,30,30,50,60,60,30,30,30,9768,30,30,50,60,60,30,30,30,4.0,3.2,2.0,3.8,3.2,1.9,3.2,3.1,2.1,3.5,3.0,2.0
276,1,6403,50,50,50,49,49,45,55,50,10212,50,50,50,49,49,45,55,50,2.1,3.2,3.0,2.25,3.0,3.1,2.1,3.0,3.3,2.0,3.0,3.4
277,1,6403,50,50,50,49,49,45,55,50,9768,50,50,50,49,49,45,55,50,4.75,3.4,1.0,4.75,3.3,1.7,4.0,3.2,1.8,3.75,3.2,1.83
278,-1,6403,50,50,50,49,49,45,55,50,7841,50,50,50,49,49,45,55,50,2.4,3.1,3.0,2.15,3.1,3.2,2.1,2.9,3.4,2.1,3.2,3.0
279,-1,6403,50,50,50,49,49,45,55,50,10214,50,50,50,49,49,45,55,50,2.4,3.1,3.0,2.3,2.95,3.1,2.3,2.9,3.0,2.3,3.1,2.75
280,1,6403,50,50,50,49,49,45,55,50,2033,50,50,50,49,49,45,55,50,2.2,3.1,3.0,2.15,3.0,3.3,2.1,3.0,3.3,2.1,3.2,3.0
281,-1,6403,50,50,50,49,49,45,55,50,9773,50,50,50,49,49,45,55,50,8.0,4.0,1.0,7.25,4.0,1.4,7.5,3.7,1.4,7.0,3.75,1.4
282,-1,6403,50,50,50,49,49,45,55,50,9772,50,50,50,49,49,45,55,50,6.0,3.5,1.0,5.25,3.75,1.55,4.3,3.2,1.75,4.5,3.5,1.62
283,0,6403,50,50,50,49,49,45,55,50,9809,50,50,50,49,49,45,55,50,1.75,3.4,5.0,1.7,3.3,4.75,1.7,3.3,4.5,1.62,3.25,5.0
284,0,6403,50,50,50,49,49,45,55,50,9771,50,50,50,49,49,45,55,50,2.05,3.2,3.0,1.95,3.1,3.8,2.2,2.9,3.2,2.2,3.1,2.88
285,1,6403,50,50,50,49,49,45,55,50,10238,50,50,50,49,49,45,55,50,1.75,3.4,5.0,1.75,3.25,4.5,1.7,3.2,4.7,1.62,3.3,5.0
286,1,6403,50,50,50,49,49,45,55,50,7844,50,50,50,49,49,45,55,50,2.5,3.1,2.0,2.4,3.0,2.85,2.4,2.9,2.9,2.38,3.1,2.62
287,0,6403,50,50,50,49,49,45,55,50,10211,50,50,50,49,49,45,55,50,2.0,3.2,3.0,1.83,3.1,4.33,1.85,3.1,4.0,1.8,3.2,4.0
288,0,6403,50,50,50,49,49,45,55,50,10264,50,50,50,49,49,45,55,50,4.33,3.25,1.0,4.4,3.3,1.75,4.0,3.1,1.85,3.75,3.2,1.83
289,1,6403,50,50,50,49,49,45,55,50,10215,50,50,50,49,49,45,55,50,1.7,3.4,5.0,1.57,3.7,5.25,1.55,3.5,5.5,1.73,3.4,4.0
290,-1,6403,38,39,52,53,52,36,39,68,10214,38,39,52,53,52,36,39,68,2.3,3.1,3.0,2.25,3.1,3.2,2.0,3.1,3.4,2.1,3.0,3.2
291,1,6403,38,39,52,53,52,36,39,68,9771,38,39,52,53,52,36,39,68,2.0,3.2,4.0,2.05,3.0,3.9,2.2,2.9,3.2,2.0,3.2,3.2
292,-1,6403,38,39,52,53,52,36,39,68,10211,38,39,52,53,52,36,39,68,2.3,3.1,3.0,2.35,3.0,3.1,2.3,2.9,3.0,2.25,2.88,3.0
293,0,6403,38,39,52,53,52,36,39,68,10212,38,39,52,53,52,36,39,68,3.0,3.2,2.0,3.0,3.1,2.35,2.9,3.0,2.3,2.88,3.1,2.2
294,1,6403,38,39,52,53,52,36,39,68,10238,38,39,52,53,52,36,39,68,2.0,3.2,4.0,2.0,3.1,3.9,2.0,3.0,3.6,2.0,3.0,3.4
295,1,6403,38,39,52,53,52,36,39,68,10215,38,39,52,53,52,36,39,68,2.4,3.2,3.0,2.4,3.1,3.2,2.4,3.0,2.8,2.25,3.0,2.9
296,-1,6403,38,39,52,53,52,36,39,68,9764,38,39,52,53,52,36,39,68,2.38,3.1,3.0,2.4,3.0,3.0,2.2,3.0,3.1,2.2,3.0,3.0
297,-1,6403,38,39,52,53,52,36,39,68,9772,38,39,52,53,52,36,39,68,8.0,4.0,1.0,6.5,4.0,1.48,7.5,3.7,1.4,7.0,4.0,1.36
298,-1,6403,38,39,52,53,52,36,39,68,9768,38,39,52,53,52,36,39,68,4.75,3.25,1.0,5.25,3.3,1.7,4.0,3.1,1.85,4.5,3.2,1.83
